system:index,activity_large,activity_small,bare_large,bare_small,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,biome_num,chili,crop_large,crop_small,def,dist_seminat,ec,ei,elevation,es,et,gHM,gpp,grass_large,grass_small,le,moss_large,moss_small,pdsi,pet,ple,refYear,ro,shrub_large,shrub_small,site_id,soil,soil_carbon_b10,soil_carbon_b200,soil_clay_b10,soil_clay_b200,soil_den_b10,soil_den_b200,soil_pH_b10,soil_pH_b200,soil_sand_b10,soil_sand_b200,soil_water_b10,soil_water_b200,srad,study_id,swe,topo_div,tree_large,tree_small,urban_large,urban_small,vap,vpd,vs,.geo
00000000000000000232,0.6029207118597892,0.6667432012324861,0.17358947573949435,0.0023077606048959552,97.0,113.0,31.0,8620.0,280.0,-79.0,359.0,9.0,183.0,207.0,-16.0,1186.0,119.0,85.0,9.0,330.0,263.0,271.0,307.0,4.0,192,0.7213908309777817,0.0,147.66666666666666,0.0,0.9397623128457865,0.28882354501459895,8,0.3612672652903458,171.57258064516128,0.6411290168762207,5.6515203072791325,16.48241825698925,13.182130675417481,527.7615207373271,0.0,0.0,-38.833333333333336,303.28801843317973,933.4884792626729,1991,34.583333333333336,1.2777016152991763,0.662127988668194,C9,780.0833333333334,7,0,7,7,130,175,46,50,60,67,17,15,1573.6666666666667,David_Kleijn_Vaccinium_macrocarpon_USA_1991,14.333333333333334,0.06782101094722748,66.07692042143138,77.35690082741476,10.998518180908489,8.303258070122247,1032.0833333333333,55.083333333333336,379.8333333333333,"{""type"":""Point"",""coordinates"":[-71.18136586783038,41.98544631140402]}"
0000000000000000079a,0.5237708315373341,0.5655391746901517,0.23867116675905603,0.5898867458034913,139.0,92.0,47.0,3413.0,238.0,45.0,193.0,95.0,182.0,183.0,95.0,1665.0,175.0,104.0,17.0,483.0,364.0,387.0,483.0,4.0,200,18.562808976611468,19.500980440595445,53.333333333333336,0.0,1.618506851650424,0.5630921440165799,100,0.01625432140939945,222.05032258064517,0.43915003538131714,10.121663196038256,35.32671903740196,38.772544249376104,691.8593548387097,0.0,0.0,-199.58333333333334,297.3793548387097,926.8683870967742,1998,54.333333333333336,1.739225121010449,3.605883223705872,TP1,919.5,8,1,26,39,115,115,53,55,42,34,40,41,1720.3333333333333,Margaret_Mayfield_Actinidia_deliciosa_New_Zealand_NA,0.0,0.17708174884319305,34.100635256517116,31.412489437302135,10.031186796749948,6.118215903216837,1302.25,48.166666666666664,458.25,"{""type"":""Point"",""coordinates"":[176.3203870749293,-37.812017566947155]}"
0000000000000000079b,0.5237687677070183,0.5655365357987572,0.1778153987422328,0.24788211290450785,138.0,92.0,47.0,3445.0,237.0,43.0,194.0,94.0,181.0,182.0,94.0,1713.0,180.0,108.0,16.0,497.0,374.0,399.0,497.0,4.0,211,17.893069116579596,22.26007434076914,53.333333333333336,0.0,1.403409582033033,0.8805506279450641,113,0.018070791490707224,284.0156453715776,0.4272884428501129,9.758388941893191,35.13340064870294,37.07881340086137,884.5176010430248,0.0,0.0,-199.58333333333334,329.27770534550194,1025.6949152542372,1998,54.333333333333336,1.5706335476236963,1.9200726808343587,TP2,919.5,9,1,25,35,110,116,53,56,44,38,41,38,1720.3333333333333,Margaret_Mayfield_Actinidia_deliciosa_New_Zealand_NA,0.0,0.19048672914505005,37.68355282006049,35.57723040525857,7.541081157022837,2.9159270593720272,1302.25,48.166666666666664,458.25,"{""type"":""Point"",""coordinates"":[176.31483549411774,-37.8186125774052]}"
00000000000000000796,0.5060273173762022,0.542851647295268,0.03390654872835202,0.027022669777726955,139.0,94.0,48.0,3286.0,239.0,45.0,194.0,96.0,181.0,181.0,96.0,1327.0,138.0,84.0,15.0,402.0,269.0,269.0,402.0,4.0,200,36.7250873085553,22.02821751575116,102.41666666666667,0.0,1.0522838629941156,0.686332477277758,56,0.11643416266461651,209.32110091743118,0.3911115527153015,8.003779922101497,52.48446102971825,59.120451641808444,651.0314547837484,0.0,0.0,-169.66666666666666,307.80340760157276,957.5714285714286,1998,48.666666666666664,0.5798320683931534,0.7467349711359706,GV1,1066.5,5,1,22,31,122,131,56,59,53,48,36,35,1705.0833333333333,Margaret_Mayfield_Actinidia_deliciosa_New_Zealand_NA,0.0,0.10100937634706497,9.56528255251639,16.708732587367223,0.4994205386318213,1.353737666894376,1324.4166666666667,46.416666666666664,374.6666666666667,"{""type"":""Point"",""coordinates"":[175.25447018181043,-37.880023317113256]}"
00000000000000000797,0.5060273173762022,0.542851647295268,0.03390654872835202,0.027022669777726955,139.0,94.0,48.0,3286.0,239.0,45.0,194.0,96.0,181.0,181.0,96.0,1327.0,138.0,84.0,15.0,402.0,269.0,269.0,402.0,4.0,200,36.7250873085553,22.02821751575116,102.41666666666667,0.0,1.0522838629941156,0.686332477277758,56,0.11643416266461651,209.32110091743118,0.3911115527153015,8.003779922101497,52.48446102971825,59.120451641808444,651.0314547837484,0.0,0.0,-169.66666666666666,307.80340760157276,957.5714285714286,1998,48.666666666666664,0.5798320683931534,0.7467349711359706,GV2,1066.5,5,1,22,31,122,131,56,59,53,48,36,35,1705.0833333333333,Margaret_Mayfield_Actinidia_deliciosa_New_Zealand_NA,0.0,0.10100937634706497,9.56528255251639,16.708732587367223,0.4994205386318213,1.353737666894376,1324.4166666666667,46.416666666666664,374.6666666666667,"{""type"":""Point"",""coordinates"":[175.25447018181043,-37.880023317113256]}"
00000000000000000798,0.47738881327184457,0.5062333742454237,0.11423487219829007,0.17980450120644167,138.0,94.0,48.0,3350.0,239.0,44.0,195.0,95.0,181.0,181.0,95.0,1219.0,126.0,81.0,14.0,364.0,253.0,253.0,364.0,4.0,195,15.499347825049764,6.201783260035603,102.91666666666667,0.0,1.3411202166994876,0.5558430384170747,79,0.0325150740096407,205.63,0.3694673180580139,7.744038291367066,54.058427989866054,35.56344995817129,640.67,0.0,0.0,-184.41666666666666,317.83142857142855,990.0528571428572,1998,45.5,1.1694694646406059,1.1260738918137134,TO1,887.5833333333334,8,1,23,30,115,131,59,62,59,55,33,32,1702.6666666666667,Margaret_Mayfield_Actinidia_deliciosa_New_Zealand_NA,0.0,0.23050691187381744,22.851042231938997,33.05102285802223,0.9760959426311078,1.5691755861849437,1293.5,48.333333333333336,327.3333333333333,"{""type"":""Point"",""coordinates"":[175.54622470463636,-37.93964595729888]}"
00000000000000000799,0.47738881327184457,0.5062333742454237,0.11423487219829007,0.17980450120644167,138.0,94.0,48.0,3350.0,239.0,44.0,195.0,95.0,181.0,181.0,95.0,1219.0,126.0,81.0,14.0,364.0,253.0,253.0,364.0,4.0,195,15.499347825049764,6.201783260035603,102.91666666666667,0.0,1.3411202166994876,0.5558430384170747,79,0.0325150740096407,205.63,0.3694673180580139,7.744038291367066,54.058427989866054,35.56344995817129,640.67,0.0,0.0,-184.41666666666666,317.83142857142855,990.0528571428572,1998,45.5,1.1694694646406059,1.1260738918137134,TO2,887.5833333333334,8,1,23,30,115,131,59,62,59,55,33,32,1702.6666666666667,Margaret_Mayfield_Actinidia_deliciosa_New_Zealand_NA,0.0,0.23050691187381744,22.851042231938997,33.05102285802223,0.9760959426311078,1.5691755861849437,1293.5,48.333333333333336,327.3333333333333,"{""type"":""Point"",""coordinates"":[175.54622470463636,-37.93964595729888]}"
000000000000000007da,0.7247247792475435,0.8224864824434535,0.26477209841525057,0.3152417949528375,221.0,124.0,50.0,4000.0,330.0,86.0,244.0,258.0,164.0,265.0,164.0,839.0,168.0,4.0,88.0,461.0,18.0,458.0,18.0,1.0,233,30.924455674205053,10.940020270261412,234.5,0.0,1.6665365544550925,0.17883627718338718,367,0.3634816230964114,183.4179292929293,0.5971410870552063,4.939505044201545,20.695287295916206,30.692354676473315,565.6325757575758,0.0,0.0,322.1666666666667,535.2537878787879,1646.6136363636363,2000,10.166666666666666,18.203018780443205,21.502133059719153,citrus salta,1006.0,2,1,25,29,131,137,58,61,54,52,28,28,1951.4166666666667,Natacha_Chacoff_Citrus_paradisi_Argentina_2000,0.0,0.03823356702923775,29.33805343252406,35.58682887789292,0.42914375865690435,0.9634213207002967,1765.8333333333333,112.08333333333333,186.25,"{""type"":""Point"",""coordinates"":[-64.40569493060356,-23.47105807794933]}"
000000000000000007db,0.7198772676829601,0.8162882710621131,0.3793745629440276,0.07621475262232998,218.0,124.0,51.0,3954.0,327.0,84.0,243.0,254.0,162.0,261.0,162.0,859.0,172.0,4.0,87.0,472.0,18.0,469.0,18.0,1.0,233,14.032620178793232,14.8662886624426,232.0,0.0,1.9939168326612962,0.1594730472923889,413,0.19629736264309744,157.0818858560794,0.3361894488334656,6.2114783708509425,17.961147510742816,20.508140848537078,487.01488833746896,0.0,0.0,321.6666666666667,525.9925558312655,1619.4342431761786,2000,10.333333333333334,17.20080698648979,18.96561231906515,manero,995.8333333333334,3,1,28,32,129,138,58,59,45,42,30,31,1956.4166666666667,Natacha_Chacoff_Citrus_paradisi_Argentina_2000,0.0,0.1468702256679535,47.75749653485326,45.58374341733277,2.5363029943697253,0.0,1755.25,109.58333333333333,184.66666666666666,"{""type"":""Point"",""coordinates"":[-64.44172000801434,-23.425972107197936]}"
000000000000000007dc,0.6636056791734789,0.7443372925654699,0.6478088907596178,0.17471819599101773,224.0,124.0,50.0,4114.0,334.0,89.0,245.0,270.0,185.0,270.0,165.0,1189.0,222.0,4.0,83.0,645.0,32.0,645.0,35.0,1.0,231,4.640039028421155,4.748476099646696,233.0,0.0,2.0366298473231037,0.16873137255095624,417,0.20863783825971366,185.43120393120392,0.3931903541088104,6.533411710938985,14.878658242161164,14.273271745687781,574.4459459459459,0.0,0.0,144.5,537.5614250614251,1655.2985257985258,2000,26.083333333333332,13.075146380317468,18.122238385458836,penia colorada,650.5833333333334,4,1,27,37,122,134,56,58,46,39,31,30,1922.75,Natacha_Chacoff_Citrus_paradisi_Argentina_2000,0.0,0.13910125195980072,65.57874274100773,62.6812955732156,1.1018561032018825,0.0,1826.25,113.83333333333333,184.66666666666666,"{""type"":""Point"",""coordinates"":[-64.3701648134097,-22.799388145369832]}"
000000000000000007dd,0.748646098689146,0.853073185011199,0.6821213063852337,0.5369249823893919,224.0,123.0,50.0,4019.0,334.0,91.0,243.0,269.0,168.0,269.0,168.0,838.0,172.0,4.0,88.0,466.0,16.0,466.0,16.0,1.0,234,34.51662903214792,38.493076684845356,244.83333333333334,0.0,1.487308875471853,0.12324102972800129,320,0.4659435949905257,180.58121827411168,0.4292682409286499,4.59158927922219,21.851891730362038,26.435796859273413,556.8857868020305,0.0,0.0,283.0833333333333,541.241116751269,1665.506345177665,2000,16.25,17.13598311550846,14.829495148643408,la toma,792.9166666666666,3,1,24,25,136,140,58,60,47,49,27,27,1957.0,Natacha_Chacoff_Citrus_paradisi_Argentina_2000,0.0,0.02036217413842678,25.346817331816485,19.70470632484836,0.46144290914239283,0.0,1795.8333333333333,113.91666666666667,186.25,"{""type"":""Point"",""coordinates"":[-64.304946001402,-23.362224798537877]}"
00000000000000000a3a,0.5824666619990818,0.6405898805127579,0.16503668371337055,0.20420992873211466,236.0,122.0,81.0,640.0,315.0,165.0,150.0,233.0,236.0,245.0,228.0,2654.0,456.0,20.0,65.0,1190.0,101.0,493.0,791.0,1.0,246,50.629972652431064,17.129889455645014,163.0,0.0,2.829155241260466,1.0693086590535275,575,0.05368225939258293,323.40625,0.5012810230255127,9.393091749188269,14.281930302168913,16.934678351591305,1004.6875,0.0,0.0,-265.75,427.125,1322.5,2001,114.91666666666667,9.598734910555228,14.421549315931468,1,1020.9166666666666,6,2,38,38,107,119,52,53,31,31,45,45,2227.6666666666665,Taylor_Ricketts_Coffea_arabica_Costa_Rica_2001,0.0,0.3186039328575134,22.661677827537176,47.026301275923934,2.6130250290161166,4.283371672176087,2567.0,49.333333333333336,290.3333333333333,"{""type"":""Point"",""coordinates"":[-83.61811084296467,9.285667706504125]}"
